      6001
23.066667 -0.010521 -0.205610
23.100000 -0.017375 -0.201606
23.133333 -0.024095 -0.195921
23.166667 -0.030625 -0.188513
23.200000 -0.036909 -0.179335
23.233333 -0.042887 -0.168344
23.266667 -0.048498 -0.155507
23.300000 -0.053682 -0.140809
23.333333 -0.058376 -0.124263
23.366667 -0.062518 -0.105918
23.400000 -0.066048 -0.085869
23.433333 -0.068911 -0.064261
23.466667 -0.071053 -0.041292
23.500000 -0.072429 -0.017217
23.533333 -0.073003 0.007660
23.566667 -0.072748 0.032993
23.600000 -0.071648 0.058403
23.633333 -0.069701 0.083495
23.666667 -0.066918 0.107867
23.700000 -0.063323 0.131129
23.733333 -0.058952 0.152913
23.766667 -0.053854 0.172880
23.800000 -0.048092 0.190730
23.833333 -0.041734 0.206208
23.866667 -0.034860 0.219101
23.900000 -0.027557 0.229239
23.933333 -0.019916 0.236498
23.966667 -0.012033 0.240793
24.000000 -0.004006 0.242080
24.033333 0.004063 0.240350
24.066667 0.012075 0.235633
24.100000 0.019929 0.227995
24.133333 0.027529 0.217539
24.166667 0.034780 0.204408
24.200000 0.041594 0.188779
24.233333 0.047887 0.170874
24.266667 0.053582 0.150948
24.300000 0.058614 0.129297
24.333333 0.062924 0.106247
24.366667 0.066465 0.082151
24.400000 0.069204 0.057382
24.433333 0.071117 0.032317
24.466667 0.072194 0.007333
24.500000 0.072438 -0.017214
24.533333 0.071864 -0.040993
24.566667 0.070498 -0.063712
24.600000 0.068374 -0.085126
24.633333 0.065537 -0.105037
24.666667 0.062036 -0.123300
24.700000 0.057926 -0.139816
24.733333 0.053265 -0.154530
24.766667 0.048114 -0.167422
24.800000 0.042533 -0.178498
24.833333 0.036583 -0.187786
24.866667 0.030324 -0.195322
24.900000 0.023813 -0.201147
24.933333 0.017108 -0.205299
24.966667 0.010265 -0.207809
25.000000 0.003338 -0.208696
25.033333 -0.003619 -0.207965
25.066667 -0.010551 -0.205608
25.100000 -0.017404 -0.201604
25.133333 -0.024124 -0.195918
25.166667 -0.030655 -0.188509
25.200000 -0.036939 -0.179330
25.233333 -0.042916 -0.168339
25.266667 -0.048528 -0.155501
25.300000 -0.053711 -0.140802
25.333333 -0.058404 -0.124255
25.366667 -0.062546 -0.105910
25.400000 -0.066077 -0.085860
25.433333 -0.068939 -0.064251
25.466667 -0.071080 -0.041282
25.500000 -0.072456 -0.017207
25.533333 -0.073030 0.007671
25.566667 -0.072774 0.033004
25.600000 -0.071674 0.058414
25.633333 -0.069727 0.083505
25.666667 -0.066944 0.107877
25.700000 -0.063348 0.131139
25.733333 -0.058976 0.152922
25.766667 -0.053879 0.172888
25.800000 -0.048116 0.190738
25.833333 -0.041758 0.206214
25.866667 -0.034884 0.219106
25.900000 -0.027581 0.229243
25.933333 -0.019939 0.236501
25.966667 -0.012056 0.240795
26.000000 -0.004029 0.242080
26.033333 0.004040 0.240348
26.066667 0.012051 0.235630
26.100000 0.019906 0.227991
26.133333 0.027505 0.217534
26.166667 0.034757 0.204401
26.200000 0.041570 0.188772
26.233333 0.047862 0.170865
26.266667 0.053558 0.150939
26.300000 0.058589 0.129287
26.333333 0.062899 0.106236
26.366667 0.066440 0.082141
26.400000 0.069178 0.057371
26.433333 0.071090 0.032307
26.466667 0.072167 0.007322
26.500000 0.072411 -0.017224
26.533333 0.071837 -0.041003
26.566667 0.070470 -0.063722
26.600000 0.068346 -0.085135
26.633333 0.065509 -0.105045
26.666667 0.062007 -0.123307
26.700000 0.057897 -0.139823
26.733333 0.053236 -0.154536
26.766667 0.048085 -0.167427
26.800000 0.042504 -0.178502
26.833333 0.036554 -0.187789
26.866667 0.030294 -0.195325
26.900000 0.023783 -0.201149
26.933333 0.017078 -0.205301
26.966667 0.010235 -0.207810
27.000000 0.003308 -0.208696
27.033333 -0.003648 -0.207964
27.066667 -0.010581 -0.205607
27.100000 -0.017434 -0.201602
27.133333 -0.024154 -0.195916
27.166667 -0.030685 -0.188506
27.200000 -0.036968 -0.179326
27.233333 -0.042946 -0.168333
27.266667 -0.048557 -0.155495
27.300000 -0.053740 -0.140795
27.333333 -0.058433 -0.124248
27.366667 -0.062575 -0.105902
27.400000 -0.066105 -0.085851
27.433333 -0.068967 -0.064242
27.466667 -0.071108 -0.041272
27.500000 -0.072484 -0.017196
27.533333 -0.073057 0.007682
27.566667 -0.072801 0.033015
27.600000 -0.071700 0.058425
27.633333 -0.069753 0.083516
27.666667 -0.066969 0.107888
27.700000 -0.063373 0.131149
27.733333 -0.059001 0.152931
27.766667 -0.053903 0.172896
27.800000 -0.048140 0.190745
27.833333 -0.041782 0.206221
27.866667 -0.034908 0.219111
27.900000 -0.027604 0.229247
27.933333 -0.019963 0.236503
27.966667 -0.012079 0.240796
28.000000 -0.004053 0.242079
28.033333 0.004016 0.240347
28.066667 0.012028 0.235627
28.100000 0.019882 0.227987
28.133333 0.027482 0.217529
28.166667 0.034733 0.204395
28.200000 0.041546 0.188765
28.233333 0.047838 0.170857
28.266667 0.053533 0.150930
28.300000 0.058564 0.129277
28.333333 0.062874 0.106226
28.366667 0.066414 0.082130
28.400000 0.069152 0.057360
28.433333 0.071064 0.032296
28.466667 0.072141 0.007311
28.500000 0.072384 -0.017235
28.533333 0.071810 -0.041013
28.566667 0.070443 -0.063731
28.600000 0.068318 -0.085144
28.633333 0.065480 -0.105054
28.666667 0.061979 -0.123315
28.700000 0.057868 -0.139830
28.733333 0.053207 -0.154542
28.766667 0.048056 -0.167432
28.800000 0.042475 -0.178507
28.833333 0.036524 -0.187793
28.866667 0.030265 -0.195327
28.900000 0.023754 -0.201151
28.933333 0.017049 -0.205302
28.966667 0.010205 -0.207810
29.000000 0.003278 -0.208696
29.033333 -0.003678 -0.207963
